Gene_Symbol,Day,Value,Cluster
KLK6,d7,-1.003348135,6
KLK6,d12,-0.520933064,6
KLK6,d19,-0.317367313,6
KLK6,d26,-0.349775159,6
KLK6,d33,-0.140992977,6
KLK6,d49,0.134231053,6
KLK6,d63,1.520565218,6
KLK6,d77,1.738677383,6
MAOB,d0,-1.225762622,6
MAOB,d7,-1.002406855,6
MAOB,d12,-0.743531954,6
MAOB,d19,-0.449783044,6
MAOB,d26,0.041972182,6
MAOB,d33,0.239421757,6
MAOB,d49,0.136683629,6
MAOB,d63,1.775152313,6
MAOB,d77,1.228254594,6
MSRA,d0,-0.937330706,6
MSRA,d7,-1.702656512,6
MSRA,d12,-0.254396571,6
MSRA,d19,-0.291756986,6
MSRA,d26,0.556624054,6
MSRA,d33,-0.429998462,6
MSRA,d49,0.596221262,6
MSRA,d63,0.924714628,6
MSRA,d77,1.538579294,6
MT3,d0,-0.963166855,6
MT3,d7,-0.956098894,6
MT3,d12,-0.773387152,6
MT3,d19,-0.69467666,6
MT3,d26,0.889633171,6
MT3,d33,-0.359944987,6
MT3,d49,0.012301788,6
MT3,d63,1.655418125,6
MT3,d77,1.189921464,6
NGF,d0,-0.487843614,6
NGF,d7,-1.868644043,6
NGF,d12,0.77153904,6
NGF,d19,0.022067669,6
NGF,d26,-1.131215493,6
NGF,d33,0.43589987,6
NGF,d49,0.496357532,6
NGF,d63,0.430168926,6
NGF,d77,1.331670112,6
NPS,d0,-0.367798266,6
NPS,d7,-0.367798266,6
NPS,d12,-0.367798266,6
NPS,d19,-0.079969707,6
NPS,d26,-0.367798266,6
NPS,d33,-0.367798266,6
NPS,d49,-0.367798266,6
NPS,d63,-0.367798266,6
NPS,d77,2.65455757,6
NTF3,d0,-0.915182755,6
NTF3,d7,0.731916657,6
NTF3,d12,-0.551669825,6
NTF3,d19,-0.676908468,6
NTF3,d26,-0.732831666,6
NTF3,d33,-0.438679738,6
NTF3,d49,-0.140554,6
NTF3,d63,0.523768167,6
NTF3,d77,2.200141627,6
PCSK1N,d0,-0.643647779,6
PCSK1N,d7,-0.649956393,6
PCSK1N,d12,-0.637767448,6
PCSK1N,d19,-0.530368823,6
PCSK1N,d26,-0.42777173,6
PCSK1N,d33,-0.226215663,6
PCSK1N,d49,0.212864075,6
PCSK1N,d63,2.447035597,6
PCSK1N,d77,0.455828162,6
PLA2G1B,d0,-1.074168859,6
PLA2G1B,d7,-0.902424685,6
PLA2G1B,d12,-0.854091396,6
PLA2G1B,d19,-0.644709714,6
PLA2G1B,d26,0.767062679,6
PLA2G1B,d33,0.067704228,6
PLA2G1B,d49,-0.222280945,6
PLA2G1B,d63,1.701794225,6
PLA2G1B,d77,1.161114466,6
PRNP,d0,-0.181192066,6
PRNP,d7,-0.900619483,6
PRNP,d12,-0.786198882,6
PRNP,d19,-0.580523949,6
PRNP,d26,-0.5931149,6
PRNP,d33,-0.366414039,6
PRNP,d49,0.046463635,6
PRNP,d63,1.503941673,6
PRNP,d77,1.857658011,6
RELN,d0,-0.960391934,6
RELN,d7,-0.814468493,6
RELN,d12,-0.009037505,6
RELN,d19,-0.39009218,6
RELN,d26,-0.416153432,6
RELN,d33,-0.036910638,6
RELN,d49,-0.303557703,6
RELN,d63,0.543053683,6
RELN,d77,2.387558201,6
SDF4,d0,-0.663338067,6
SDF4,d7,-1.213325462,6
SDF4,d12,-1.224444747,6
SDF4,d19,-0.372463631,6
SDF4,d26,-0.351300816,6
SDF4,d33,0.438284873,6
SDF4,d49,0.70835909,6
SDF4,d63,1.490931205,6
SDF4,d77,1.187297556,6
SLC17A7,d0,-1.012080359,6
SLC17A7,d7,0.095974485,6
SLC17A7,d12,-0.335092658,6
SLC17A7,d19,-0.412651875,6
SLC17A7,d26,-0.861157826,6
SLC17A7,d33,0.379519198,6
SLC17A7,d49,-0.237190342,6
SLC17A7,d63,-0.013535035,6
SLC17A7,d77,2.396214412,6
SLC18A3,d0,-0.602701255,6
SLC18A3,d7,-0.614816852,6
SLC18A3,d12,-0.588339836,6
SLC18A3,d19,-0.263700565,6
SLC18A3,d26,-0.467126241,6
SLC18A3,d33,-0.127533068,6
SLC18A3,d49,-0.284350824,6
SLC18A3,d63,0.43008267,6
SLC18A3,d77,2.51848597,6
SLC1A2,d0,-0.983780464,6
SLC1A2,d7,-0.51588514,6
SLC1A2,d12,-0.7027819,6
SLC1A2,d19,-0.346289182,6
SLC1A2,d26,-0.564937931,6
SLC1A2,d33,-0.708235578,6
SLC1A2,d49,0.787353849,6
SLC1A2,d63,1.285680213,6
SLC1A2,d77,1.748876134,6
SLC1A3,d0,-0.183651032,6
SLC1A3,d7,-0.522627035,6
SLC1A3,d12,-0.346558173,6
SLC1A3,d19,-0.729377687,6
SLC1A3,d26,-0.629647505,6
SLC1A3,d33,-0.695155435,6
SLC1A3,d49,-0.09028063,6
SLC1A3,d63,0.876902389,6
SLC1A3,d77,2.320395107,6
SNAP25,d0,-0.680808563,6
SNAP25,d7,-0.848181207,6
SNAP25,d12,-0.383511757,6
SNAP25,d19,0.453407021,6
SNAP25,d26,-0.809387393,6
SNAP25,d33,-0.649234219,6
SNAP25,d49,-0.099795976,6
SNAP25,d63,0.866429311,6
SNAP25,d77,2.151082782,6
SNAP91,d0,-1.138084015,6
SNAP91,d7,-0.674575846,6
SNAP91,d12,-0.720059889,6
SNAP91,d19,-0.396155118,6
SNAP91,d26,-0.534775794,6
SNAP91,d33,-0.078031739,6
SNAP91,d49,0.348111542,6
SNAP91,d63,1.421309045,6
SNAP91,d77,1.772261813,6
SYN1,d0,0.668264957,6
SYN1,d7,-1.35618056,6
SYN1,d12,-1.143901185,6
SYN1,d19,-0.389771578,6
SYN1,d26,-0.533907039,6
SYN1,d33,0.109212265,6
SYN1,d49,0.135542199,6
SYN1,d63,0.628274521,6
SYN1,d77,1.88246642,6
SYP,d0,-0.820878919,6
SYP,d7,-1.000702886,6
SYP,d12,-0.266591016,6
SYP,d19,0.215931269,6
SYP,d26,-0.688338937,6
SYP,d33,-0.177852153,6
SYP,d49,-0.105789362,6
SYP,d63,0.515021762,6
SYP,d77,2.329200242,6
TGFB1,d0,0.241196304,6
TGFB1,d7,-1.466943594,6
TGFB1,d12,-1.287075684,6
TGFB1,d19,-0.20923724,6
TGFB1,d26,-0.754172503,6
TGFB1,d33,0.395471841,6
TGFB1,d49,0.663430306,6
TGFB1,d63,1.17331459,6
TGFB1,d77,1.24401598,6
TGM2,d0,-1.039520347,6
TGM2,d7,-1.064924102,6
TGM2,d12,-1.004380264,6
TGM2,d19,0.089414716,6
TGM2,d26,-0.372944391,6
TGM2,d33,0.589494098,6
TGM2,d49,0.428415913,6
TGM2,d63,0.387398663,6
TGM2,d77,1.987045714,6
TNK1,d0,0.628777847,6
TNK1,d7,-1.183896471,6
TNK1,d12,-1.012187135,6
TNK1,d19,-0.697687754,6
TNK1,d26,-0.336275441,6
TNK1,d33,-0.303875141,6
TNK1,d49,0.055387729,6
TNK1,d63,0.965154447,6
TNK1,d77,1.884601918,6
TSPO,d0,-0.263780826,6
TSPO,d7,-1.099728638,6
TSPO,d12,-1.114166118,6
TSPO,d19,-0.294783424,6
TSPO,d26,-0.457322959,6
TSPO,d33,0.075582375,6
TSPO,d49,0.089174676,6
TSPO,d63,1.046325649,6
TSPO,d77,2.018699265,6
TYR,d0,-0.66067624,6
TYR,d7,-0.659720306,6
TYR,d12,-0.657079989,6
TYR,d19,-0.620231532,6
TYR,d26,-0.505863864,6
TYR,d33,-0.349631176,6
TYR,d49,0.009639973,6
TYR,d63,1.674147065,6
TYR,d77,1.769416069,6
VLDLR,d0,0.201467078,6
VLDLR,d7,-1.048291484,6
VLDLR,d12,-0.579286486,6
VLDLR,d19,-1.268453506,6
VLDLR,d26,-0.271114754,6
VLDLR,d33,-0.578197791,6
VLDLR,d49,1.534963348,6
VLDLR,d63,0.745464949,6
VLDLR,d77,1.263448647,6
